node_id,area,coord,node_type_norm,current_alliance,owner_server,owner_server_source,server_side,pact_status,status_norm,frontline_group,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note,confidence,memo
#511:D-19,#511,D-19,fishery,sbM,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:D-3,#511,D-3,fishery,5DU,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:D-5,#511,D-5,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:D-7,#511,D-7,fishery,WUG,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:D-9,#511,D-9,fishery,WUG,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-1,#511,E-1,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-15,#511,E-15,fishery,WbW,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-17,#511,E-17,fishery,sbM,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-19,#511,E-19,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-21,#511,E-21,fishery,TRh,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-3,#511,E-3,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-5,#511,E-5,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-7,#511,E-7,fishery,fIrE,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:D-1,#523,D-1,fishery,EDFS,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:D-21,#523,D-21,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:D-5,#523,D-5,fishery,EDFS,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:E-17,#523,E-17,fishery,u3o,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:E-19,#523,E-19,fishery,K4TR,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:E-3,#523,E-3,fishery,u3o,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-1,#534,D-1,fishery,Skh,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-15,#534,D-15,fishery,Trh,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-17,#534,D-17,fishery,MOE,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-19,#534,D-19,fishery,sg3,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-21,#534,D-21,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-3,#534,D-3,fishery,RGWC,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-5,#534,D-5,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-1,#534,E-1,fishery,Skh,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-15,#534,E-15,fishery,sg3,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-17,#534,E-17,fishery,sg3,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-19,#534,E-19,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-21,#534,E-21,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-3,#534,E-3,fishery,kOi,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-5,#534,E-5,fishery,kOi,,unknown,unknown,unknown,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-7,#534,E-7,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
