node_id,area,coord,node_type_raw,node_type_norm,x,y,current_alliance,owner_server,owner_server_source,server_side,pact_status,pact_source,status_raw,status_norm,captured_at_jst,safe_until_jst,protection_status,last_event_at,last_event_owner,event_count,confidence,enemy_flag,destroyed_flag,warning_flags,source_row,updated_at_jst,memo
#480:F-17,#480,F-17,漁場,fishery,799,499,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/28 14:26,,safe_time_missing,2026/05/28 14:26,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,606,2026-05-30T23:03:59+09:00,
#480:G-15,#480,G-15,漁場,fishery,699,599,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/28 8:30,,safe_time_missing,2026/05/28 8:30,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,612,2026-05-30T23:03:59+09:00,
#480:h-14,#480,h-14,都市,city,649,749,WbW,,unknown,unknown,unknown,,active,owned,2026/05/30 11:01,,safe_time_missing,2026/05/30 11:01,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,623,2026-05-30T23:03:59+09:00,
#480:H-5,#480,H-5,漁場,fishery,199,699,one,,unknown,unknown,unknown,,active,owned,2026/05/28 21:16,,safe_time_missing,2026/05/28 21:16,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,630,2026-05-30T23:03:59+09:00,
#480:i-14,#480,i-14,都市,city,649,849,WbW,,unknown,unknown,unknown,,active,owned,2026/05/30 11:01,,safe_time_missing,2026/05/30 11:01,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,636,2026-05-30T23:03:59+09:00,
#480:I-15,#480,I-15,漁場,fishery,699,799,WbW,,unknown,unknown,unknown,,active,owned,2026/05/28 11:16,,safe_time_missing,2026/05/28 11:16,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,637,2026-05-30T23:03:59+09:00,
#480:j-16,#480,j-16,都市,city,749,949,MtG,,unknown,unknown,unknown,,active,owned,2026/05/28 9:36,,safe_time_missing,2026/05/28 9:36,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,652,2026-05-30T23:03:59+09:00,
#503:K-17,#503,K-17,漁場,fishery,799,978,hMt,,unknown,unknown,unknown,,active,owned,2026/05/27 15:51,,safe_time_missing,2026/05/27 15:51,hMt,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,664,2026-05-30T23:03:59+09:00,
#503:F-21,#503,F-21,漁場,fishery,978,499,YDR,,unknown,unknown,unknown,,active,owned,2026/05/27 15:14,,safe_time_missing,2026/05/27 15:14,YDR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,665,2026-05-30T23:03:59+09:00,
#503:H-3,#503,H-3,漁場,fishery,99,699,xjR,,unknown,unknown,unknown,,active,owned,2026/05/26 19:56,,safe_time_missing,2026/05/26 19:56,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,673,2026-05-30T23:03:59+09:00,
#503:A-13,#503,A-13,漁場,fishery,599,20,hOe,,unknown,unknown,unknown,,active,owned,2026/05/26 2:18,,safe_time_missing,2026/05/26 2:18,hOe,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,674,2026-05-30T23:03:59+09:00,
#503:A-5,#503,A-5,漁場,fishery,199,20,Bye,,unknown,unknown,unknown,,active,owned,2026/05/25 23:11,,safe_time_missing,2026/05/25 23:11,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,675,2026-05-30T23:03:59+09:00,
#503:E-17,#503,E-17,漁場,fishery,799,399,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/24 22:09,,safe_time_missing,2026/05/24 22:09,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,678,2026-05-30T23:03:59+09:00,
#503:A-9,#503,A-9,漁場,fishery,399,20,COZy,,unknown,unknown,unknown,,active,owned,2026/05/24 9:46,,safe_time_missing,2026/05/24 9:46,COZy,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,679,2026-05-30T23:03:59+09:00,
#503:f-14,#503,f-14,都市,city,649,549,Stj,,unknown,unknown,unknown,,active,owned,2026/05/24 9:13,,safe_time_missing,2026/05/24 9:13,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,680,2026-05-30T23:03:59+09:00,
#503:i-12,#503,i-12,都市,city,549,849,xjR,,unknown,unknown,unknown,,active,owned,2026/05/24 7:33,,safe_time_missing,2026/05/24 7:33,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,681,2026-05-30T23:03:59+09:00,
#503:i-10,#503,i-10,都市,city,449,849,xjR,,unknown,unknown,unknown,,active,owned,2026/05/24 7:25,,safe_time_missing,2026/05/24 7:25,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,682,2026-05-30T23:03:59+09:00,
#503:K-1,#503,K-1,漁場,fishery,20,978,UMN,,unknown,unknown,unknown,,active,owned,2026/05/24 7:16,,safe_time_missing,2026/05/24 7:16,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,683,2026-05-30T23:03:59+09:00,
#503:h-8,#503,h-8,都市,city,349,749,FarM,,unknown,unknown,unknown,,active,owned,2026/05/23 22:52,,safe_time_missing,2026/05/23 22:52,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,684,2026-05-30T23:03:59+09:00,
#503:b-12,#503,b-12,都市,city,549,149,one,,unknown,unknown,unknown,,active,owned,2026/05/23 21:05,,safe_time_missing,2026/05/23 21:05,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,686,2026-05-30T23:03:59+09:00,
#503:d-12,#503,d-12,都市,city,549,349,one,,unknown,unknown,unknown,,active,owned,2026/05/23 20:59,,safe_time_missing,2026/05/23 20:59,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,688,2026-05-30T23:03:59+09:00,
#503:I-17,#503,I-17,漁場,fishery,799,799,hMt,,unknown,unknown,unknown,,active,owned,2026/05/23 15:30,,safe_time_missing,2026/05/23 15:30,hMt,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,689,2026-05-30T23:03:59+09:00,
#503:J-17,#503,J-17,漁場,fishery,799,899,hMt,,unknown,unknown,unknown,,active,owned,2026/05/23 15:24,,safe_time_missing,2026/05/23 15:24,hMt,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,690,2026-05-30T23:03:59+09:00,
#503:I-7,#503,I-7,漁場,fishery,299,799,FarM,,unknown,unknown,unknown,,active,owned,2026/05/23 12:09,,safe_time_missing,2026/05/23 12:09,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,693,2026-05-30T23:03:59+09:00,
#503:I-9,#503,I-9,漁場,fishery,399,799,FarM,,unknown,unknown,unknown,,active,owned,2026/05/23 12:09,,safe_time_missing,2026/05/23 12:09,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,694,2026-05-30T23:03:59+09:00,
#503:b-6,#503,b-6,都市,city,249,149,Bye,,unknown,unknown,unknown,,active,owned,2026/05/23 11:37,,safe_time_missing,2026/05/23 11:37,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,695,2026-05-30T23:03:59+09:00,
#503:b-8,#503,b-8,都市,city,349,149,Bye,,unknown,unknown,unknown,,active,owned,2026/05/23 11:32,,safe_time_missing,2026/05/23 11:32,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,696,2026-05-30T23:03:59+09:00,
#503:i-8,#503,i-8,都市,city,349,849,FarM,,unknown,unknown,unknown,,active,owned,2026/05/23 11:13,,safe_time_missing,2026/05/23 11:13,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,698,2026-05-30T23:03:59+09:00,
#503:I-13,#503,I-13,漁場,fishery,599,799,UMN,,unknown,unknown,unknown,,active,owned,2026/05/22 23:39,,safe_time_missing,2026/05/22 23:39,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,701,2026-05-30T23:03:59+09:00,
#503:H-13,#503,H-13,漁場,fishery,599,699,UMN,,unknown,unknown,unknown,,active,owned,2026/05/22 23:26,,safe_time_missing,2026/05/22 23:26,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,702,2026-05-30T23:03:59+09:00,
#503:e-2,#503,e-2,交易地,trade,49,449,one,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,708,2026-05-30T23:03:59+09:00,
#503:f-2,#503,f-2,交易地,trade,49,549,Stj,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,709,2026-05-30T23:03:59+09:00,
#503:i-2,#503,i-2,交易地,trade,49,849,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,711,2026-05-30T23:03:59+09:00,
#503:j-2,#503,j-2,交易地,trade,49,949,UMN,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,712,2026-05-30T23:03:59+09:00,
#503:J-9,#503,J-9,漁場,fishery,399,899,FarM,,unknown,unknown,unknown,,active,owned,2026/05/22 14:10,,safe_time_missing,2026/05/22 14:10,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,714,2026-05-30T23:03:59+09:00,
#503:J-7,#503,J-7,漁場,fishery,299,899,FarM,,unknown,unknown,unknown,,active,owned,2026/05/22 12:12,,safe_time_missing,2026/05/22 12:12,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,715,2026-05-30T23:03:59+09:00,
#503:H-21,#503,H-21,漁場,fishery,978,699,YDR,,unknown,unknown,unknown,,active,owned,2026/05/22 3:08,,safe_time_missing,2026/05/22 3:08,YDR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,716,2026-05-30T23:03:59+09:00,
#503:G-19,#503,G-19,漁場,fishery,899,599,YDR,,unknown,unknown,unknown,,active,owned,2026/05/22 0:18,,safe_time_missing,2026/05/22 0:18,YDR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,718,2026-05-30T23:03:59+09:00,
#503:B-19,#503,B-19,漁場,fishery,899,99,Stj,,unknown,unknown,unknown,,active,owned,2026/05/21 22:21,,safe_time_missing,2026/05/21 22:21,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,719,2026-05-30T23:03:59+09:00,
#503:E-15,#503,E-15,漁場,fishery,699,399,Stj,,unknown,unknown,unknown,,active,owned,2026/05/21 22:08,,safe_time_missing,2026/05/21 22:08,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,720,2026-05-30T23:03:59+09:00,
#503:I-11,#503,I-11,漁場,fishery,499,799,xjR,,unknown,unknown,unknown,,active,owned,2026/05/21 21:40,,safe_time_missing,2026/05/21 21:40,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,721,2026-05-30T23:03:59+09:00,
#503:C-5,#503,C-5,漁場,fishery,199,199,Bye,,unknown,unknown,unknown,,active,owned,2026/05/21 20:21,,safe_time_missing,2026/05/21 20:21,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,722,2026-05-30T23:03:59+09:00,
#503:B-5,#503,B-5,漁場,fishery,199,99,Bye,,unknown,unknown,unknown,,active,owned,2026/05/21 15:02,,safe_time_missing,2026/05/21 15:02,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,723,2026-05-30T23:03:59+09:00,
#503:K-5,#503,K-5,漁場,fishery,199,978,FarM,,unknown,unknown,unknown,,active,owned,2026/05/21 12:08,,safe_time_missing,2026/05/21 12:08,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,724,2026-05-30T23:03:59+09:00,
#503:K-7,#503,K-7,漁場,fishery,299,978,FarM,,unknown,unknown,unknown,,active,owned,2026/05/21 12:03,,safe_time_missing,2026/05/21 12:03,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,725,2026-05-30T23:03:59+09:00,
#503:F-5,#503,F-5,漁場,fishery,199,499,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/21 10:34,,safe_time_missing,2026/05/21 10:34,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,726,2026-05-30T23:03:59+09:00,
#503:d-14,#503,d-14,都市,city,649,349,one,,unknown,unknown,unknown,,active,owned,2026/05/21 8:44,,safe_time_missing,2026/05/21 8:44,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,727,2026-05-30T23:03:59+09:00,
#503:b-16,#503,b-16,都市,city,749,149,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/21 0:17,,safe_time_missing,2026/05/21 0:17,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,728,2026-05-30T23:03:59+09:00,
#503:g-12,#503,g-12,都市,city,549,649,xjR,,unknown,unknown,unknown,,active,owned,2026/05/21 0:11,,safe_time_missing,2026/05/21 0:11,xjR,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,729,2026-05-30T23:03:59+09:00,
#503:e-14,#503,e-14,都市,city,649,449,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/21 0:00,,safe_time_missing,2026/05/21 0:00,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,731,2026-05-30T23:03:59+09:00,
#503:J-11,#503,J-11,漁場,fishery,499,899,RING,,unknown,unknown,unknown,,active,owned,2026/05/20 23:22,,safe_time_missing,2026/05/20 23:22,RING,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,734,2026-05-30T23:03:59+09:00,
#503:a-20,#503,a-20,都市,city,949,49,COZy,,unknown,unknown,unknown,,active,owned,2026/05/20 19:00,,safe_time_missing,2026/05/20 19:00,COZy,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,736,2026-05-30T23:03:59+09:00,
#503:J-15,#503,J-15,漁場,fishery,699,899,RING,,unknown,unknown,unknown,,active,owned,2026/05/20 15:41,,safe_time_missing,2026/05/20 15:41,RING,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,737,2026-05-30T23:03:59+09:00,
#503:B-7,#503,B-7,漁場,fishery,299,99,Bye,,unknown,unknown,unknown,,active,owned,2026/05/20 1:43,,safe_time_missing,2026/05/20 1:43,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,739,2026-05-30T23:03:59+09:00,
#503:B-9,#503,B-9,漁場,fishery,399,99,Bye,,unknown,unknown,unknown,,active,owned,2026/05/20 0:28,,safe_time_missing,2026/05/20 0:28,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,741,2026-05-30T23:03:59+09:00,
#503:C-7,#503,C-7,漁場,fishery,299,199,Bye,,unknown,unknown,unknown,,active,owned,2026/05/20 0:00,,safe_time_missing,2026/05/20 0:00,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,742,2026-05-30T23:03:59+09:00,
#503:I-1,#503,I-1,漁場,fishery,20,799,Stj,,unknown,unknown,unknown,,active,owned,2026/05/20 0:00,,safe_time_missing,2026/05/20 0:00,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,743,2026-05-30T23:03:59+09:00,
#503:J-3,#503,J-3,漁場,fishery,99,899,UMN,,unknown,unknown,unknown,,active,owned,2026/05/20 0:00,,safe_time_missing,2026/05/20 0:00,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,744,2026-05-30T23:03:59+09:00,
#503:a-6,#503,a-6,都市,city,249,49,Bye,,unknown,unknown,unknown,,active,owned,2026/05/27 23:18,,safe_time_missing,2026/05/27 23:18,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,757,2026-05-30T23:03:59+09:00,
#503:b-10,#503,b-10,都市,city,449,149,one,,unknown,unknown,unknown,,active,owned,2026/05/28 8:30,,safe_time_missing,2026/05/28 8:30,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,761,2026-05-30T23:03:59+09:00,
#503:C-1,#503,C-1,漁場,fishery,20,199,GcC,,unknown,unknown,unknown,,active,owned,2026/05/27 23:13,,safe_time_missing,2026/05/27 23:13,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,771,2026-05-30T23:03:59+09:00,
#503:d-4,#503,d-4,都市,city,149,349,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/28 8:02,,safe_time_missing,2026/05/28 8:02,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,798,2026-05-30T23:03:59+09:00,
#503:e-16,#503,e-16,都市,city,749,449,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/28 0:03,,safe_time_missing,2026/05/28 0:03,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,808,2026-05-30T23:03:59+09:00,
#503:F-1,#503,F-1,漁場,fishery,20,499,Bye,,unknown,unknown,unknown,,active,owned,2026/05/28 10:25,,safe_time_missing,2026/05/28 10:25,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,817,2026-05-30T23:03:59+09:00,
#503:H-7,#503,H-7,漁場,fishery,299,699,Bye,,unknown,unknown,unknown,,active,owned,2026/05/27 23:37,,safe_time_missing,2026/05/27 23:37,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,856,2026-05-30T23:03:59+09:00,
#503:J-13,#503,J-13,漁場,fishery,599,899,RING,,unknown,unknown,unknown,,active,owned,2026/05/27 23:24,,safe_time_missing,2026/05/27 23:24,RING,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,869,2026-05-30T23:03:59+09:00,
#503:J-5,#503,J-5,漁場,fishery,199,899,FarM,,unknown,unknown,unknown,,active,owned,2026/05/30 16:09,,safe_time_missing,2026/05/30 16:09,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,876,2026-05-30T23:03:59+09:00,
#503:K-3,#503,K-3,漁場,fishery,99,978,FarM,,unknown,unknown,unknown,,active,owned,2026/05/30 16:09,,safe_time_missing,2026/05/30 16:09,FarM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,883,2026-05-30T23:03:59+09:00,
#503:K-9,#503,K-9,漁場,fishery,399,978,RING,,unknown,unknown,unknown,,active,owned,2026/05/28 8:11,,safe_time_missing,2026/05/28 8:11,RING,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,884,2026-05-30T23:03:59+09:00,
#509:b-14,#509,b-14,都市,city,649,149,AoW,,unknown,unknown,unknown,,active,owned,2026/05/27 16:04,,safe_time_missing,2026/05/27 16:04,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,885,2026-05-30T23:03:59+09:00,
#509:B-15,#509,B-15,漁場,fishery,699,99,OWM,,unknown,unknown,unknown,,active,owned,2026/05/27 15:29,,safe_time_missing,2026/05/27 15:29,OWM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,886,2026-05-30T23:03:59+09:00,
#509:C-15,#509,C-15,漁場,fishery,699,199,AoW,,unknown,unknown,unknown,,active,owned,2026/05/27 15:18,,safe_time_missing,2026/05/27 15:18,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,887,2026-05-30T23:03:59+09:00,
#509:K-9,#509,K-9,漁場,fishery,399,978,AoW,,unknown,unknown,unknown,,active,owned,2026/05/25 6:33,,safe_time_missing,2026/05/25 6:33,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,890,2026-05-30T23:03:59+09:00,
#509:K-11,#509,K-11,漁場,fishery,499,978,OTT,,unknown,unknown,unknown,,active,owned,2026/05/24 7:33,,safe_time_missing,2026/05/24 7:33,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,896,2026-05-30T23:03:59+09:00,
#509:F-15,#509,F-15,漁場,fishery,699,499,MOn,,unknown,unknown,unknown,,active,owned,2026/05/27 23:13,,safe_time_missing,2026/05/27 23:13,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,900,2026-05-30T23:03:59+09:00,
#509:I-15,#509,I-15,漁場,fishery,699,799,Stj,,unknown,unknown,unknown,,active,owned,2026/05/24 7:08,,safe_time_missing,2026/05/24 7:08,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,901,2026-05-30T23:03:59+09:00,
#509:a-18,#509,a-18,都市,city,849,49,AoW,,unknown,unknown,unknown,,active,owned,2026/05/24 6:13,,safe_time_missing,2026/05/24 6:13,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,903,2026-05-30T23:03:59+09:00,
#509:K-13,#509,K-13,漁場,fishery,599,978,OTT,,unknown,unknown,unknown,,active,owned,2026/05/24 6:13,,safe_time_missing,2026/05/24 6:13,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,904,2026-05-30T23:03:59+09:00,
#509:B-19,#509,B-19,漁場,fishery,899,99,AoW,,unknown,unknown,unknown,,active,owned,2026/05/24 6:05,,safe_time_missing,2026/05/24 6:05,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,905,2026-05-30T23:03:59+09:00,
#509:b-16,#509,b-16,都市,city,749,149,OWM,,unknown,unknown,unknown,,active,owned,2026/05/24 4:30,,safe_time_missing,2026/05/24 4:30,OWM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,906,2026-05-30T23:03:59+09:00,
#509:A-21,#509,A-21,漁場,fishery,978,20,one,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,908,2026-05-30T23:03:59+09:00,
#509:I-17,#509,I-17,漁場,fishery,799,799,Stj,,unknown,unknown,unknown,,active,owned,2026/05/23 23:24,,safe_time_missing,2026/05/23 23:24,Stj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,909,2026-05-30T23:03:59+09:00,
#509:h-12,#509,h-12,都市,city,549,749,MOn,,unknown,unknown,unknown,,active,owned,2026/05/23 20:02,,safe_time_missing,2026/05/23 20:02,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,912,2026-05-30T23:03:59+09:00,
#509:h-14,#509,h-14,都市,city,649,749,MOn,,unknown,unknown,unknown,,active,owned,2026/05/23 20:02,,safe_time_missing,2026/05/23 20:02,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,913,2026-05-30T23:03:59+09:00,
#509:h-4,#509,h-4,都市,city,149,749,BHE,,unknown,unknown,unknown,,active,owned,2026/05/23 15:48,,safe_time_missing,2026/05/23 15:48,BHE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,923,2026-05-30T23:03:59+09:00,
#509:h-6,#509,h-6,都市,city,249,749,BHE,,unknown,unknown,unknown,,active,owned,2026/05/23 15:42,,safe_time_missing,2026/05/23 15:42,BHE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,925,2026-05-30T23:03:59+09:00,
#509:F-3,#509,F-3,漁場,fishery,99,499,BHE,,unknown,unknown,unknown,,active,owned,2026/05/23 7:55,,safe_time_missing,2026/05/23 7:55,BHE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,935,2026-05-30T23:03:59+09:00,
#509:I-9,#509,I-9,漁場,fishery,399,799,AoW,,unknown,unknown,unknown,,active,owned,2026/05/23 6:12,,safe_time_missing,2026/05/23 6:12,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,937,2026-05-30T23:03:59+09:00,
#509:C-17,#509,C-17,漁場,fishery,799,199,one,,unknown,unknown,unknown,,active,owned,2026/05/27 23:24,,safe_time_missing,2026/05/27 23:24,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,938,2026-05-30T23:03:59+09:00,
#509:I-11,#509,I-11,漁場,fishery,499,799,BHE,,unknown,unknown,unknown,,active,owned,2026/05/23 4:05,,safe_time_missing,2026/05/23 4:05,BHE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,939,2026-05-30T23:03:59+09:00,
#509:K-15,#509,K-15,漁場,fishery,699,978,OTT,,unknown,unknown,unknown,,active,owned,2026/05/22 1:55,,safe_time_missing,2026/05/22 1:55,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,956,2026-05-30T23:03:59+09:00,
#509:D-1,#509,D-1,漁場,fishery,20,299,eXt,,unknown,unknown,unknown,,active,owned,2026/05/21 19:59,,safe_time_missing,2026/05/21 19:59,eXt,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,960,2026-05-30T23:03:59+09:00,
#509:G-15,#509,G-15,漁場,fishery,699,599,OWM,,unknown,unknown,unknown,,active,owned,2026/05/21 4:49,,safe_time_missing,2026/05/21 4:49,OWM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,965,2026-05-30T23:03:59+09:00,
#509:G-17,#509,G-17,漁場,fishery,799,599,OTT,,unknown,unknown,unknown,,active,owned,2026/05/21 3:30,,safe_time_missing,2026/05/21 3:30,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,968,2026-05-30T23:03:59+09:00,
#509:j-18,#509,j-18,都市,city,849,949,OTT,,unknown,unknown,unknown,,active,owned,2026/05/21 3:30,,safe_time_missing,2026/05/21 3:30,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,969,2026-05-30T23:03:59+09:00,
#509:h-8,#509,h-8,都市,city,349,749,BHE,,unknown,unknown,unknown,,active,owned,2026/05/21 2:57,,safe_time_missing,2026/05/21 2:57,BHE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,970,2026-05-30T23:03:59+09:00,
#509:i-18,#509,i-18,都市,city,849,849,OTT,,unknown,unknown,unknown,,active,owned,2026/05/21 0:00,,safe_time_missing,2026/05/21 0:00,OTT,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,975,2026-05-30T23:03:59+09:00,
#509:H-19,#509,H-19,漁場,fishery,899,699,UMN,,unknown,unknown,unknown,,active,owned,2026/05/27 23:13,,safe_time_missing,2026/05/27 23:13,UMN,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,976,2026-05-30T23:03:59+09:00,
#509:I-13,#509,I-13,漁場,fishery,599,799,MOn,,unknown,unknown,unknown,,active,owned,2026/05/30 15:14,,safe_time_missing,2026/05/30 15:14,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,977,2026-05-30T23:03:59+09:00,
#509:h-10,#509,h-10,都市,city,449,749,MOn,,unknown,unknown,unknown,,active,owned,2026/05/20 14:14,,safe_time_missing,2026/05/20 14:14,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,983,2026-05-30T23:03:59+09:00,
#509:A-15,#509,A-15,漁場,fishery,699,20,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/27 23:52,,safe_time_missing,2026/05/27 23:52,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,985,2026-05-30T23:03:59+09:00,
#509:A-13,#509,A-13,漁場,fishery,599,20,MOn,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,MOn,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,990,2026-05-30T23:03:59+09:00,
#509:b-18,#509,b-18,都市,city,849,149,AoW,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,AoW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,1002,2026-05-30T23:03:59+09:00,
