node_id,area,coord,node_type_norm,current_alliance,owner_server,owner_server_source,server_side,pact_status,status_norm,frontline_group,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note,confidence,memo
中央:中央-12-19,中央,中央-12-19,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-12-3,中央,中央-12-3,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-13-1,中央,中央-13-1,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-13-20,中央,中央-13-20,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-13-3,中央,中央-13-3,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-14-1,中央,中央-14-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-14-2,中央,中央-14-2,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-15-1,中央,中央-15-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-15-2,中央,中央-15-2,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-16-1,中央,中央-16-1,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-16-20,中央,中央-16-20,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-16-3,中央,中央-16-3,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-17-18,中央,中央-17-18,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-17-20,中央,中央-17-20,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-17-3,中央,中央-17-3,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-18-1,中央,中央-18-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-18-19,中央,中央-18-19,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-18-20,中央,中央-18-20,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-18-4,中央,中央-18-4,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-19-1,中央,中央-19-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-19-17,中央,中央-19-17,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-19-19,中央,中央-19-19,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-19-3,中央,中央-19-3,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-19-5,中央,中央-19-5,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-13,中央,中央-2-13,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-16,中央,中央-2-16,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-2,中央,中央-2-2,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-20,中央,中央-2-20,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-3,中央,中央-2-3,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-4,中央,中央-2-4,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-5,中央,中央-2-5,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-6,中央,中央-2-6,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-7,中央,中央-2-7,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-2-9,中央,中央-2-9,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-20-1,中央,中央-20-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-20-16,中央,中央-20-16,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-20-18,中央,中央-20-18,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-20-3,中央,中央-20-3,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-1,中央,中央-3-1,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-12,中央,中央-3-12,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-14,中央,中央-3-14,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-15,中央,中央-3-15,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-3,中央,中央-3-3,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-4,中央,中央-3-4,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-8,中央,中央-3-8,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-3-9,中央,中央-3-9,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-4-2,中央,中央-4-2,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-4-20,中央,中央-4-20,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-4-3,中央,中央-4-3,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-5-19,中央,中央-5-19,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-6-19,中央,中央-6-19,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-6-20,中央,中央-6-20,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-7-20,中央,中央-7-20,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-8-18,中央,中央-8-18,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-9-18,中央,中央-9-18,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
