sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
1918,中央:中央-4-3,#8061,124,824,漁場,476C,2026/06/10 23:13,漁場,476C,2026/06/10 23:13,IMG_8243.PNG,steal,visible_time,"連盟476Cは連盟SHAのLV.7漁場 #8061(X:124,Y:824)を奪い"
166,#440:G-13,#440,599,599,漁場,,,漁場,Lghs,2026/06/10 23:13,IMG_8244.PNG,steal,previous_image_visible_time,"連盟Lghsは連盟FHXのLV.4漁場 #440(X:599,Y:599)を奪い"
1247,#511:C-19,#511,899,199,漁場,TrX,2026/05/29 17:28,漁場,AAOA,2026/06/10 23:13,IMG_8244.PNG,steal,previous_image_visible_time,"連盟AAOAは連盟TrXのLV.1漁場 #511(X:899,Y:199)を奪い"
544,#480:F-1,#480,20,499,漁場,MtG,2026/05/19 18:47,漁場,nO9,2026/06/10 23:13,IMG_8244.PNG,steal,previous_image_visible_time,"連盟nO9は連盟MtGのLV.1漁場 #480(X:20,Y:499)を奪い"
7,#440:C-5,#440,199,199,漁場,DOLU,2026/05/26 21:03,漁場,476M,2026/06/10 23:18,IMG_8245.PNG,steal,previous_image_visible_time,"連盟476Mは連盟DOLUのLV.2漁場 #440(X:199,Y:199)を奪い"
61,#440:H-17,#440,799,699,漁場,TrX,2026/05/24 8:43,漁場,Stj,2026/06/10 23:18,IMG_8246.PNG,steal,previous_image_visible_time,"連盟Stjは連盟TrXのLV.2漁場 #440(X:799,Y:699)を奪い"
967,#509:G-15,#509,699,599,漁場,OWM,2026/05/21 4:49,漁場,GX99,2026/06/10 23:18,IMG_8246.PNG,steal,previous_image_visible_time,"連盟GX99は連盟OWMのLV.3漁場 #509(X:699,Y:599)を奪い"
1482,#523:F-7,#523,299,499,漁場,,,漁場,JDX,2026/06/10 23:18,IMG_8246.PNG,steal,previous_image_visible_time,"連盟DXは連盟u30のLV.3漁場 #523(X:299,Y:499)を奪い"
2077,中央:中央-2-4,#8061,174,924,漁場,476B,2026/05/18 23:49,漁場,476K,2026/06/10 23:24,IMG_8247.PNG,steal,previous_image_visible_time,"連盟476Kは連盟SHAのLV.6漁場 #8061(X:174,Y:924)を奪い"
56,#440:E-11,#440,499,399,漁場,GoDs,2026/05/22 21:44,漁場,476B,2026/06/10 23:24,IMG_8246.PNG,steal,visible_time,"連盟476Bは連盟GoDSのLV.4漁場 #440(X:499,Y:399)を奪い"
1401,#523:a-12,#523,549,49,都市,,,都市,EDFS,2026/06/10 23:24,IMG_8247.PNG,occupy,previous_image_visible_time,"連盟EDFSがLV.1湿地の村 #523(X:549,Y:49) を占領"
969,#509:H-15,#509,699,699,漁場,OWM,2026/06/04 4:08,漁場,476d,2026/06/10 23:24,IMG_8247.PNG,steal,previous_image_visible_time,"連盟476dは連盟OWMのLV.3漁場 #509(X:699,Y:699)を奪い"
9,#440:G-17,#440,799,599,漁場,TrX,2026/05/26 19:56,漁場,299,2026/06/10 23:30,IMG_8247.PNG,steal,visible_time,"連盟299は連盟TrXのLV.2漁場 #440(X:799,Y:599)を奪い"
156,#440:F-15,#440,699,499,漁場,DOLU,2026/06/01 4:30,漁場,476A,2026/06/10 23:30,IMG_8248.PNG,steal,previous_image_visible_time,"連盟476Aは連盟DOLUのLV.3漁場 #440(X:699,Y:499)を奪い"
195,#440:I-13,#440,599,799,漁場,,,漁場,TkTk,2026/06/10 23:30,IMG_8248.PNG,steal,previous_image_visible_time,"連盟TkTkは連盟IMpのLV.2漁場 #440(X:599,Y:799)を奪い"
8,#440:C-7,#440,299,199,漁場,DOLU,2026/05/26 20:23,漁場,476Z,2026/06/10 23:30,IMG_8248.PNG,steal,previous_image_visible_time,"連盟476Zは連盟DOLUのLV.2漁場 #440(X:299,Y:199)を奪い"
19,#440:H-7,#440,299,699,漁場,aTA,2026/05/24 18:20,漁場,RCON,2026/06/10 23:36,IMG_8249.PNG,steal,previous_image_visible_time,"連盟RCONは連盟aTAのLV.3漁場 #440(X:299,Y:699)を奪い"
1669,#534:E-15,#534,699,399,漁場,476C,2026/06/07 7:18,漁場,Sg3,2026/06/10 23:36,IMG_8249.PNG,occupy,visible_time,"連盟Sg3がLV.3漁場 #534(X:699,Y:399)を占 領"
1046,#509:G-1,#509,20,599,漁場,eXt,,漁場,one,2026/06/10 23:36,IMG_8249.PNG,steal,visible_time,"連盟oneは連盟eXtのLV.1漁場 #509(X:20,Y:599)を奪い"
115,#440:B-5,#440,199,99,漁場,,,漁場,K4TR,2026/06/10 23:42,IMG_8250.PNG,steal,previous_image_visible_time,"連盟K4TRは連盟nv8のLV.1漁場 #440(X:199,Y:99)を奪い"
157,#440:F-17,#440,799,499,漁場,SsQ,2026/05/29 4:39,漁場,Stj,2026/06/10 23:42,IMG_8250.PNG,occupy,visible_time,"連盟StjがLV.2漁場 #440(X:799,Y:499)を占 領"
1690,#534:F-21,#534,978,499,漁場,noI,,漁場,Bye,2026/06/10 23:53,IMG_8250.PNG,steal,visible_time,"連盟Byeは連盟noIのLV.1漁場 #534(X:978,Y:499)を奪い"
1117,#511:B-21,#511,978,99,漁場,nv8,2026/05/25 4:52,漁場,TrX,2026/06/10 23:53,IMG_8251.PNG,steal,previous_image_visible_time,"連盟TrXは連盟nv8のLV.1漁場 #511(X:978,Y:99)を奪い"
179,#440:H-11,#440,499,699,漁場,4tH,2026/06/05 7:15,漁場,TIKW,2026/06/10 23:53,IMG_8251.PNG,steal,previous_image_visible_time,"連盟TIKWは連盟4tHのLV.3漁場 #440(X:499,Y:699)を奪い"
1022,#509:D-5,#509,199,299,漁場,GX99,2026/06/11 7:04,漁場,GX99,2026/06/11 07:04,IMG_8257.PNG,steal,visible_time,"連盟GX99は連盟tWDのLV.2漁場 #509(X:199,Y:299)を奪い"
1676,#534:E-21,#534,978,399,漁場,KTVS,2026/06/11 7:10,漁場,KTVS,2026/06/11 07:10,IMG_8258.PNG,steal,visible_time,"連盟KTVSは連盟89MのLV.1漁場 #534(X:978,Y:399)を奪い"
83,#440:F-21,#440,978,499,漁場,fzn,2026/06/11 7:10,漁場,fzn,2026/06/11 07:10,IMG_8258.PNG,steal,visible_time,"連盟fznは連盟TrXのLV.1漁場 #440(X:978,Y:499)を奪い"
1963,中央:中央-6-18,#8061,874,724,漁場,BHE,2026/06/11 7:31,漁場,BHE,2026/06/11 07:31,IMG_8259.PNG,occupy,visible_time,"連盟BHEがLV.7漁場 #8061(X:874,Y:724)を 占領"
1611,#534:A-19,#534,899,20,漁場,476d,2026/06/11 7:35,漁場,476d,2026/06/11 07:35,IMG_8260.PNG,steal,visible_time,"連盟476dは連盟KTVSのLV.1漁場 #534(X:899,Y:20)を奪い"
1966,中央:中央-15-19,#8061,924,274,漁場,MtG,2026/06/11 7:48,漁場,MtG,2026/06/11 07:48,IMG_8261.PNG,occupy,visible_time,"連盟MtGがLV.6漁場 #8061(X:924,Y:274)を 占領"
1481,#523:F-5,#523,199,499,漁場,SsQ,2026/06/11 19:09,漁場,SsQ,2026/06/11 19:09,IMG_8269.PNG,occupy,visible_time,"連盟SSQがLV.2漁場 #523(X:199,Y:499)を占 領"
1350,#523:D-5,#523,199,299,漁場,GoDs,2026/06/11 19:09,漁場,GODS,2026/06/11 19:09,IMG_8270.PNG,occupy,previous_image_visible_time,"連盟GODSがLV.2漁場 #523(X:199,Y:299)を 占領"
344,#476:C-7,#476,299,199,漁場,476T,2026/06/11 21:17,漁場,476T,2026/06/11 21:17,IMG_8272.PNG,occupy,visible_time,"連盟476TがLV.2漁場 #476(X:299,Y:199)を 占領"
