reason,target_server,x,y,sheet_row,existing_at,event_time,existing_owner,owner_for_sheet,image,source_text,kind_sheet,existing_type,event_type
low_confidence_no_material_change,#509,299,499,1045,2026/05/30 23:25,2026/05/30 23:20:00,GX99,GX99,IMG_1449.PNG,"連盟GX99は連盟tWDのLV.3漁場 #509(X:299,Y:499)を奪い",,,
row_not_found,#8061,574,924,,,2026/05/30 23:25:00,,BHE,IMG_1450.PNG,"連盟BHEがLV.6漁場 #8061(X:574,Y:924)を 占領",漁場,,
low_confidence_no_material_change,#480,699,99,474,2026/05/30 23:28,2026/05/30 23:25:00,476A,476A,IMG_1450.PNG,"連盟476Aは連盟TaWのLV.1漁場 #480(X:699,Y:99)を奪い",,,
low_confidence_no_material_change,#509,99,99,988,2026/05/30 23:28,2026/05/30 23:25:00,4tH,4tH,IMG_1450.PNG,"連盟4tHがLV.1漁場 #509(X:99,Y:99)を占領",,,
row_not_found,#534,978,978,,,2026/05/30 23:25:00,,f4j,IMG_1450.PNG,"連盟f4jがLV.1漁場 #534(X:978,Y:978)を占領",漁場,,
row_not_found,#8061,624,924,,,2026/05/30 23:25:00,,tWD,IMG_1451.PNG,"連盟tWDがLV.6漁場 #8061(X:624,Y:924)を 占領",漁場,,
low_confidence_no_material_change,#509,799,978,1102,2026/05/30 23:30,2026/05/30 23:25:00,UMN,UMN,IMG_1451.PNG,"連盟UMNは連盟OTTのLV.1漁場 #509(X:799,Y:978)を奪い",,,
low_confidence_no_material_change,#511,199,299,1131,2026/05/30 23:30,2026/05/30 23:25:00,u3o,u3o,IMG_1451.PNG,"連盟u30がLV.2漁場 #511(X:199,Y:299)を占 領",,,
low_confidence_no_material_change,#440,799,978,217,2026/05/30 23:30,2026/05/30 23:25:00,WbW,WbW,IMG_1451.PNG,"連盟WbWは連盟TaWのLV.1漁場 #440(X:799,Y:978)を奪い",,,
low_confidence_no_material_change,#509,199,699,1070,2026/05/30 23:33,2026/05/30 23:25:00,xjR,xjR,IMG_1452.PNG,"連盟xjRは連盟BHEのLV.2漁場 #509(X:199,Y:699)を奪い",,,
low_confidence_no_material_change,#440,20,499,152,2026/05/30 23:33,2026/05/30 23:25:00,476X,476X,IMG_1452.PNG,"連盟476Xは連盟IMpのLV.1漁場 #440(X:20,Y:499)を奪い",,,
existing_newer,#480,99,899,658,2026/06/04 7:35,2026/05/30 23:25:00,MtG,JDX,IMG_1452.PNG,"連盟DXは連盟MtGのLV.1漁場 #480(X:99,Y:899)を奪い",,,
low_confidence_no_material_change,#509,299,199,959,2026/05/30 23:33,2026/05/30 23:25:00,476d,476d,IMG_1452.PNG,"連盟476dは連盟DXのLV.2漁場 #509(X:299,Y:199)7 を奪い",,,
low_confidence_no_material_change,#509,99,20,995,2026/05/30 23:33,2026/05/30 23:25:00,SHA,SHA,IMG_1452.PNG,"連盟SHAは連盟VEXのLV.1漁場 #509(X:99,Y:20)を奪い",,,
low_confidence_no_material_change,#440,699,799,12,2026/05/30 23:41,2026/05/30 23:41:00,GcC,GcC,IMG_1454.PNG,"連盟GCCがLV.2漁場 #440(X:699,Y:799)を占 領",,,
low_confidence_no_material_change,#511,499,99,1227,2026/05/30 23:54,2026/05/30 23:48:00,EDFS,EDFS,IMG_1455.PNG,"連盟EDFSは連盟sbMのLV.1漁場 #511(X:499,Y:99)を奪い",,,
existing_newer,#509,978,399,1031,2026/05/30 23:54,2026/05/30 23:48:00,Bye,Bye,IMG_1455.PNG,"連盟Byeは連盟LghsのLV.1漁場 #509(X:978,Y:399)を奪い",,,
low_confidence_no_material_change,#511,599,99,1229,2026/05/30 23:54,2026/05/30 23:54:00,WUG,WUG,IMG_1456.PNG,"連盟WUGは連盟sbMのLV.1漁場 #511(X:599,Y:99)を奪い",,,
low_confidence_no_material_change,#509,599,978,906,2026/05/30 23:54,2026/05/30 23:54:00,UMN,UMN,IMG_1456.PNG,"連盟UMNは連盟OTTのLV.1漁場 #509(X:599,Y:978)を奪い",,,
existing_newer,#523,978,699,1505,2026/05/31 1:26,2026/05/31 00:12:00,ALj,ALj,IMG_1457.PNG,"連盟ALjがLV.1漁場 #523(X:978,Y:699)を占 領",,,
existing_newer,#511,699,99,1231,2026/05/31 2:41,2026/05/31 00:39:00,sbM,sbM,IMG_1457.PNG,"連盟sbMがLV.1漁場 #511(X:699,Y:99)を占 領",,,
existing_newer,#509,149,149,1007,2026/05/31 4:34,2026/05/31 04:20:00,eXt,eXt,IMG_1458.PNG,"連盟eXtがLV.1密林の村#509(X:149,Y:149) を占領",,,
existing_newer,#523,449,149,1415,2026/05/31 5:50,2026/05/31 04:34:00,K4TR,K4TR,IMG_1458.PNG,"連盟K4TRがLV.1湿地の村 #523(X:449,Y:149)を占領",,,
existing_newer,#509,299,99,983,2026/05/31 6:01,2026/05/31 05:50:00,eXt,eXt,IMG_1458.PNG,"連盟eXtがLV.1漁場 #509(X:299,Y:99)を占領",,,
low_confidence_no_material_change,#511,399,399,1273,2026/05/31 7:15,2026/05/31 07:08:00,NBNH,NBNH,IMG_1460.PNG,"連盟NBNHは連盟2N7のLV.4漁場 #511(X:399,Y:399)を奪い",,,
low_confidence_no_material_change,#511,899,799,1204,2026/05/31 7:22,2026/05/31 07:15:00,SsQ,SsQ,IMG_1461.PNG,"連盟SSQは連盟476XのLV.1漁場 #511(X:899,Y:799)を奪い",,,
low_confidence_no_material_change,#480,978,99,562,2026/05/31 7:22,2026/05/31 07:15:00,COZy,COZy,IMG_1461.PNG,"連盟COZyがLV.1漁場 #480(X:978,Y:99)を占 領",,,
low_confidence_no_material_change,#534,199,199,1614,2026/05/31 7:34,2026/05/31 07:22:00,RGWC,RGWC,IMG_1462.PNG,"連盟RGWCがLV.2漁場 #534(X:199,Y:199)を 占領",,,
low_confidence_no_material_change,#440,799,399,45,2026/05/31 8:20,2026/05/31 08:05:00,DOLU,DOLU,IMG_1479.PNG,"連盟DOLUがLV.2漁場 #440(X:799,Y:399)を 占領",,,
existing_newer,#8061,974,824,2074,2026/05/31 10:53,2026/05/31 09:56:00,MOn,MOn,IMG_1480.PNG,"連盟MOnがLV.5漁場 #8061(X:974,Y:824)を 占領",,,
low_confidence_no_material_change,#8061,924,674,1962,2026/05/31 11:08,2026/05/31 09:56:00,GcC,GcC,IMG_1481.PNG,"連盟GCCがLV.6漁場 #8061(X:924,Y:674)を 占領",,,
existing_newer,#480,399,799,450,2026/05/31 11:24,2026/05/31 11:08:00,RCON,RCON,IMG_1481.PNG,"連盟RCONがLV.2漁場 #480(X:399,Y:799)を 占領",,,
existing_newer,#480,899,699,630,2026/05/31 12:08,2026/05/31 11:24:00,CDF8,CDf8,IMG_1582.PNG,"連盟CDf8がLV.1漁場 #480(X:899,Y:699)を 占領",,,
low_confidence_no_material_change,#511,499,978,1113,2026/05/31 12:10,2026/05/31 11:24:00,2N7,2N7,IMG_1582.PNG,"連盟2N7がLV.1漁場 #511(X:499,Y:978)を占 領",,,
low_confidence_no_material_change,#440,20,399,59,2026/05/31 15:14,2026/05/31 13:30:00,476X,476X,IMG_1583.PNG,"連盟476XがLV.1漁場 #440(X:20,Y:399)を占 領",,,
low_confidence_no_material_change,#480,799,499,608,2026/05/31 17:24,2026/05/31 15:14:00,Stj,Stj,IMG_1584.PNG,"連盟StjがLV.2漁場 #480(X:799,Y:499)を占 領",,,
existing_newer,#523,699,899,1530,2026/06/05 2:44,2026/05/31 15:14:00,476H,476H,IMG_1583.PNG,"連盟476HがLV.1漁場 #523(X:699,Y:899)を 占領",,,
existing_newer,#480,399,899,543,2026/05/31 15:54,2026/05/31 15:14:00,Stj,Stj,IMG_1583.PNG,"連盟StjがLV.1漁場 #480(X:399,Y:899)を占 領",,,
low_confidence_no_material_change,#511,978,299,1261,2026/05/31 19:08,2026/05/31 15:14:00,476X,476X,IMG_1584.PNG,"連盟476XがLV.1漁場 #511(X:978,Y:299)を 占領",,,
existing_newer,#503,299,20,760,2026/05/31 19:38,2026/05/31 19:08:00,ASp,ASp,IMG_1584.PNG,"連盟ASpがLV.1漁場 #503(X:299,Y:20)を占 領",,,
low_confidence_no_material_change,#503,199,499,728,2026/05/31 21:09,2026/05/31 19:08:00,one,one,IMG_1585.PNG,"連盟oneがLV.2漁場 #503(X:199,Y:499)を占 領",,,
low_confidence_no_material_change,#480,699,978,455,2026/05/31 21:18,2026/05/31 19:08:00,Lghs,Lghs,IMG_1585.PNG,"連盟LghsがLV.1漁場 #480(X:699,Y:978)を 占領",,,
low_confidence_no_material_change,#480,699,899,546,2026/05/31 22:20,2026/05/31 21:58:00,COZy,COZy,IMG_1586.PNG,"連盟COZyがLV.1漁場 #480(X:699,Y:899)を 占領",,,
existing_newer,#476,599,299,349,2026/05/31 22:51,2026/05/31 22:20:00,R6q,R6q,IMG_1486.PNG,"連盟R6qがLV.3漁場 #476(X:599,Y:299)を占 領",,,
existing_newer,#476,199,199,343,2026/06/01 0:31,2026/06/01 00:06:00,476M,476M,IMG_1486.PNG,"連盟476MがLV.2漁場 #476(X:199,Y:199)を 占領",,,
existing_newer,#8061,324,924,2058,2026/06/01 4:18,2026/06/01 03:51:00,VEX,VEX,IMG_1488.PNG,"連盟VEXがLV.6漁場 #8061(X:324,Y:924)を 占領",,,
existing_newer,#440,699,499,156,2026/06/01 4:30,2026/06/01 04:18:00,DOLU,DOLU,IMG_1488.PNG,"連盟DOLUがLV.3漁場 #440(X:699,Y:499)を 占領",,,
existing_newer,#8061,174,824,1979,2026/06/01 4:39,2026/06/01 04:30:00,476H,476H,IMG_1488.PNG,"連盟476HがLV.7漁場 #8061(X:174,Y:824)を 占領",,,
low_confidence_no_material_change,#8061,174,874,2010,2026/06/01 3:51,2026/06/01 04:39:00,476Z,476Z,IMG_1489.PNG,"連盟476ZがLV.7漁場 #8061(X:174,Y:874)を 占領",,,
low_confidence_no_material_change,#476,899,899,248,2026/06/01 8:59,2026/06/01 05:55:00,476B,476B,IMG_1590.PNG,"連盟476BがLV.1漁場 #476(X:899,Y:899)を 占領",,,
existing_newer,#476,799,899,254,2026/06/01 9:24,2026/06/01 08:59:00,476C,476C,IMG_1492.PNG,"連盟476CがLV.1漁場 #476(X:799,Y:899)を 占領",,,
existing_newer,#476,699,899,255,2026/06/01 9:41,2026/06/01 09:24:00,476B,476B,IMG_1492.PNG,"連盟476BがLV.1漁場 #476(X:699,Y:899)を 占領",,,
existing_newer,#511,799,99,1233,2026/06/01 10:11,2026/06/01 09:41:00,sbM,sbM,IMG_1492.PNG,"連盟sbMがLV.1漁場 #511(X:799,Y:99)を占 領",,,
low_confidence_no_material_change,#8061,124,674,2151,2026/06/01 15:35,2026/06/01 09:41:00,ALj,ALj,IMG_1591.PNG,"連盟ALjがLV.7漁場 #8061(X:124,Y:674)を占 領",,,
low_confidence_no_material_change,#8061,74,574,2167,2026/06/01 16:47,2026/06/01 09:41:00,ALj,ALj,IMG_1591.PNG,"連盟ALjがLV.6漁場 #8061(X:74,Y:574)を占 領",,,
low_confidence_no_material_change,#511,199,978,1327,2026/06/01 20:17,2026/06/01 09:41:00,EDFS,EDFS,IMG_1592.PNG,"連盟EDFSがLV.1漁場 #511(X:199,Y:978)を 占領",,,
existing_newer,#8061,124,74,2045,2026/06/01 20:45,2026/06/01 20:17:00,EDFS,EDFS,IMG_1592.PNG,"連盟EDFSがLV.6漁場 #8061(X:124,Y:74)を 占領",,,
existing_newer,#503,499,199,775,2026/06/01 21:30,2026/06/01 21:15:00,Lghs,Lghs,IMG_1592.PNG,"連盟LghsがLV.2漁場 #503(X:499,Y:199)を 占領",,,
low_confidence_no_material_change,#476,978,99,327,2026/06/01 23:09,2026/06/01 21:30:00,476X,476X,IMG_1593.PNG,"連盟476XがLV.1漁場 #476(X:978,Y:99)を占 領",,,
existing_newer,#480,899,399,597,2026/06/02 0:08,2026/06/01 23:21:00,476A,476A,IMG_1594.PNG,"連盟476AがLV.1漁場 #480(X:899,Y:399)を 占領",,,
existing_newer,#440,399,299,140,2026/06/02 4:27,2026/06/02 04:17:00,GcC,GcC,IMG_1595.PNG,"連盟GCCがLV.3漁場 #440(X:399,Y:299)を占 領",,,
existing_newer,#511,799,20,1215,2026/06/02 10:01,2026/06/02 09:24:00,sbM,sbM,IMG_1597.PNG,"連盟sbMがLV.1漁場 #511(X:799,Y:20)を占 領",,,
low_confidence_no_material_change,#8061,274,74,2044,2026/05/31 8:20,2026/06/02 10:11:00,2N7,2N7,IMG_1578.PNG,"連盟2N7がLV.6漁場 #8061(X:274,Y:74)を占 領",,,
low_confidence_no_material_change,#440,978,499,83,2026/05/31 8:20,2026/06/02 10:11:00,TrX,TrX,IMG_1579.PNG,"連盟TrXがLV.1漁場 #440(X:978,Y:499)を占 領",,,
low_confidence_no_material_change,#480,499,899,651,2026/06/02 11:19,2026/06/02 10:25:00,TkTk,TkTk,IMG_1598.PNG,"連盟TkTkがLV.1漁場 #480(X:499,Y:899)を 占領",,,
existing_newer,#534,978,399,1676,2026/06/02 21:37,2026/06/02 21:19:00,89M,89M,IMG_1649.PNG,"連盟89MがLV.1漁場 #534(X:978,Y:399)を占 領",,,
low_confidence_no_material_change,#534,978,299,1592,2026/06/02 23:30,2026/06/02 22:26:00,nO9,nO9,IMG_1650.PNG,"連盟nO9がLV.1漁場 #534(X:978,Y:299)を占 領",,,
existing_newer,#8061,124,774,2141,2026/06/02 23:58,2026/06/02 23:30:00,Kfk,Kfk,IMG_1650.PNG,"連盟KfkがLV.7漁場 #8061(X:124,Y:774)を 占領",,,
existing_newer,#8061,874,774,2048,2026/06/03 0:03,2026/06/02 23:58:00,fzn,fzn,IMG_1650.PNG,"連盟fznがLV.7漁場 #8061(X:874,Y:774)を占 領",,,
row_not_found,#511,349,749,,,2026/06/03 04:02:32,,破壊,IMG_1852.PNG,"#523[fIrE]が#511[IL0]領有中のLV.2都市#511(349,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:02:32",都市,,
row_not_found,#511,249,949,,,2026/06/03 04:04:27,,破壊,IMG_1852.PNG,"#523[EDF5が#511[1L2]領有中のLV.1都市#511(249,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:04:27",都市,,
row_not_found,#511,149,949,,,2026/06/03 04:15:21,,破壊,IMG_1853.PNG,"#476[ALjが#511[JL2]領有中のLV.1都市#511(149,949)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-3 04:15:21",都市,,
row_not_found,#509,49,749,,,2026/06/03 04:20:01,,破壊,IMG_1853.PNG,"#503[xjR]が#509[KOCH]領有中のLV.1都市#509(49,749)を 攻撃し、陣営のために破壊宝箱＊を勝ち取りました 2026-6-3 04:20:01",都市,,
row_not_found,#509,49,649,,,2026/06/03 04:20:17,,破壊,IMG_1853.PNG,"#503[Bye]が#509[eXt]領有中のLV.1都市#509(49,649)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-6-3 04:20:17",都市,,
row_not_found,#523,849,549,,,2026/06/03 04:25:25,,破壊,IMG_1853.PNG,"#509[FHX]が#523[NBNH]領有中のLV.1都市 #523(849,549)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 04:25:25",都市,,
row_not_found,#509,249,749,,,2026/06/03 04:25:33,,破壊,IMG_1854.PNG,"#503[fzn]が#509[BHE]領有中のLv.2都市#509(249,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:25:33",都市,,
row_not_found,#511,449,149,,,2026/06/03 04:34:54,,破壊,IMG_1854.PNG,"#523[EDFS]が#511[sbM]領有中のLV.1都市#511(449,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:34:54",都市,,
row_not_found,#509,249,549,,,2026/06/03 04:39:44,,破壊,IMG_1854.PNG,"#480[TkTk]が#509[BHE]領有中のLV.2都市 #509(249,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 04:39:44",都市,,
existing_newer,#8061,124,724,2144,2026/06/03 5:21,2026/06/03 05:08:00,Kfk,Kfk,IMG_1654.PNG,"連盟KfkがLV.7漁場 #8061(X:124,Y:724)を 占領",,,
low_confidence_no_material_change,#509,978,599,1054,2026/06/03 5:58,2026/06/03 05:33:00,CZX,CZX,IMG_1655.PNG,"連盟CZXがLV.1漁場 #509(X:978,Y:599)を占 領",,,
low_confidence_no_material_change,#511,899,99,1235,2026/06/03 9:31,2026/06/03 09:15:00,sbM,sbM,IMG_1657.PNG,"連盟sbMがLV.1漁場 #511(X:899,Y:99)を占 領",,,
low_confidence_no_material_change,#480,749,649,615,2026/06/03 11:01,2026/06/03 09:15:00,BgNa,BgNa,IMG_1657.PNG,"連盟BgNaがLV.2湿地の兵舎 #480(X:749,Y:649)を占領",,,
existing_newer,#480,749,849,640,2026/06/03 11:23,2026/06/03 11:14:00,WbW,WbW,IMG_1762.PNG,"連盟WbWがLV.1湿地の村 #480(X:749,Y:849)を占領",,,
existing_newer,#511,949,549,1281,2026/06/03 12:30,2026/06/03 11:38:00,SVa,SVa,IMG_1763.PNG,"連盟SVaがLV.1密林の村 #511(X:949,Y:549) を占領",,,
existing_newer,#503,299,299,673,2026/06/03 12:30,2026/06/03 11:56:00,CDf8,CDf8,IMG_1763.PNG,"連盟CDf8がLV.3漁場 #503(X:299,Y:299)を 占領",,,
row_not_found,#534,249,249,,,2026/06/03 12:01:39,,破壊,IMG_1854.PNG,"#476[476d]が#534[4tH]領有中のLV.2都市 #534(249,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:01:39",都市,,
row_not_found,#534,249,549,,,2026/06/03 12:01:48,,破壊,IMG_1855.PNG,"#476[476c]が#534[4tH]領有中のLV.2都市 #534(249,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:01:48",都市,,
row_not_found,#480,749,349,,,2026/06/03 12:02:53,,破壊,IMG_1855.PNG,"#509[5s0]が#480[CDf8]領有中のLV.2都市 #480(749,349)を攻撃し、陣宮のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:02:53",都市,,
row_not_found,#511,649,649,,,2026/06/03 12:03:10,,破壊,IMG_1855.PNG,"#480[BgNa]が#511[DaNG]領有中のLV.3都市 #511(649,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-3 12:03:10",都市,,
row_not_found,#534,649,549,,,2026/06/03 12:05:22,,破壊,IMG_1856.PNG,"#476[476B]が#534[JDX]領有中のLV.3都市 #534(649,549)を攻撃し、陣営のために破壊宝箱＊10を 勝ち取りました 2026-6-3 12:05:22",都市,,
row_not_found,#509,249,649,,,2026/06/03 12:06:39,,破壊,IMG_1856.PNG,"#503[xjR]が#509[BHE]領有中のLv.2都市#509(249,649)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 12:06:39",都市,,
row_not_found,#511,649,549,,,2026/06/03 12:07:32,,破壊,IMG_1856.PNG,"#480[Wbuが#511[5Va]領有中のLV.3都市 #511(649,549)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-6-3 12:07:32",都市,,
row_not_found,#509,149,649,,,2026/06/03 12:10:54,,破壊,IMG_1856.PNG,"#480[TkTk]が#509[BHE]領有中のLV.1都市 #509(149,649)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:10:54",都市,,
row_not_found,#534,649,249,,,2026/06/03 12:11:05,,破壊,IMG_1857.PNG,"#476[476B]が#534[DX]領有中のLV.2都市 #534(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:11:05",都市,,
row_not_found,#480,349,749,,,2026/06/03 12:11:40,,破壊,IMG_1857.PNG,"#534[KTVS]が#480[TkTk]領有中のLV.2都市 #480(349,749)を攻撃し、陣宮のために破壊宝額x5を勝 ち取りました 2026-6-3 12:11:40",都市,,
row_not_found,#476,549,849,,,2026/06/03 12:12:16,,破壊,IMG_1857.PNG,"#534[SHA]が#476[476A]領有中のLV.1都市 #476(549,849)を攻撃し、陣宮のために破壊宝額＊2を勝 ち取りました 2026-6-3 12:12:16",都市,,
row_not_found,#509,849,449,,,2026/06/03 12:13:11,,破壊,IMG_1857.PNG,"#503[Lghs]が#509[FHX]領有中のLV.1都市 #509(849,449)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 12:13:11",都市,,
row_not_found,#480,249,849,,,2026/06/03 12:14:11,,破壊,IMG_1858.PNG,"#534[KTVS]が#480[RCON]領有中のLV.1都市 #480(249,849)を攻撃し、陣宮のために破壊宝額x2を勝 ち取りました 2026-6-3 12:14:11",都市,,
row_not_found,#509,49,549,,,2026/06/03 12:14:20,,破壊,IMG_1858.PNG,"#503[Bye]が#509[BHE]領有中のLV.1都市#509(49,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:14:20",都市,,
low_confidence_no_material_change,#511,649,949,1318,2026/06/03 11:38,2026/06/03 12:30:00,DaNG,DaNG,IMG_1865.PNG,"連盟DaNGがLV.1密林の村 #511(X:649,Y:949)を占領",,,
existing_newer,#509,149,549,1043,2026/06/03 14:07,2026/06/03 12:30:00,tWD,tWD,IMG_1764.PNG,"連盟tWDがLV.1密林の村#509(X:149,Y:549) を占領",,,
row_not_found,#509,649,949,,,2026/06/03 12:30:04,,破壊,IMG_1859.PNG,"#503[hMt]が#509[OTT]領有中のLV.1都市#509(649,949)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-6-3 12:30:04",都市,,
row_not_found,#511,649,249,,,2026/06/03 12:40:00,,破壊,IMG_1859.PNG,"#480[AAOA]が#511[sbM]領有中のLv.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:40:00",都市,,
row_not_found,#509,349,549,,,2026/06/03 12:41:24,,破壊,IMG_1859.PNG,"#476[476A]が#509[tWD]領有中のLV.3都市 #509(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-3 12:41:24",都市,,
row_not_found,#511,749,49,,,2026/06/03 12:41:56,,破壊,IMG_1859.PNG,"#523[K4TR]が#511領有中のLV.1都市#511(749,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:41:56",都市,,
row_not_found,#509,449,749,,,2026/06/03 12:46:30,,破壊,IMG_1860.PNG,"#503[5t]が#509[MOn]領有中のLV.2都市#509(449,749)を 攻撃し、陣営のために破壊宝箱＊5を勝ち取りました 2026-6-3 12:46:30",都市,,
row_not_found,#511,749,349,,,2026/06/03 12:49:56,,破壊,IMG_1860.PNG,"#480[AAOAが#511[sbM]領有中のLV.2都市 #511(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:49:56",都市,,
row_not_found,#440,49,349,,,2026/06/03 12:50:01,,破壊,IMG_1861.PNG,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:50:01",都市,,
row_not_found,#534,749,549,,,2026/06/03 12:52:32,,破壊,IMG_1861.PNG,"#476[476X]が#534[KTVS]領有中のLv.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32",都市,,
low_confidence_no_material_change,#480,199,699,632,2026/06/03 15:12,2026/06/03 15:08:00,TIKW,TIKW,IMG_1766.PNG,"連盟TIKWがLV.2漁場 #480(X:199,Y:699)を 占領",,,
low_confidence_no_material_change,#480,199,899,541,2026/06/03 15:12,2026/06/03 15:08:00,JDX,JDX,IMG_1766.PNG,"連盟DXは連盟TkTkのLV.1漁場 #480(X:199,Y:899)を奪い",,,
row_not_found,#523,978,599,,,2026/06/03 15:12:00,,FHX,IMG_1766.PNG,"連盟FHXは連盟NBNHのLV.1漁場 #523(X:978,Y:599)を奪い",漁場,,
row_not_found,#509,99,699,,,2026/06/03 15:12:00,,xjR,IMG_1766.PNG,"連盟xjRは連盟KOCHのLV.1漁場 #509(X:99,Y:699)を奪い",漁場,,
low_confidence_no_material_change,#511,199,499,1134,2026/06/03 15:12,2026/06/03 15:12:00,5DU,5DU,IMG_1767.PNG,"連盟5DUは連盟L2のLV.2漁場 #511(X:199,Y:499)を奪い",,,
low_confidence_no_material_change,#511,799,399,1176,2026/06/03 15:12,2026/06/03 15:12:00,WbW,WbW,IMG_1767.PNG,"連盟WbWは連盟sbMのLV.2漁場 #511(X:799,Y:399)を奪い",,,
row_not_found,#509,899,399,,,2026/06/03 15:12:00,,Bye,IMG_1767.PNG,"連盟Byeは連盟LghsのLV.1漁場 #509(X:899,Y:399)を奪い",漁場,,
low_confidence_no_material_change,#511,399,699,1187,2026/06/03 15:20,2026/06/03 15:12:00,fIrE,fIrE,IMG_1767.PNG,"連盟fIrEは連盟JLOのLV.3漁場 #511(X:399,Y:699)を奪い",,,
low_confidence_no_material_change,#511,299,978,1328,2026/06/03 15:20,2026/06/03 15:20:00,EDFS,EDFS,IMG_1768.PNG,"連盟EDFSは連盟L2のLV.1漁場 #511(X:299,Y:978)を奪い",,,
existing_newer,#523,899,599,1351,2026/06/03 15:23,2026/06/03 15:20:00,FHX,FHX,IMG_1768.PNG,"連盟FHXは連盟EDFSのLV.1漁場 #523(X:899,Y:599)を奪い",,,
low_confidence_no_material_change,#511,20,599,1285,2026/06/03 15:23,2026/06/03 15:23:00,Lghs,Lghs,IMG_1769.PNG,"連盟Lghsは連盟LOのLV.1漁場 #511(X:20,Y:599)を奪い",,,
existing_newer,#509,299,599,1059,2026/06/03 15:34,2026/06/03 15:23:00,fzn,fzn,IMG_1871.PNG,"連盟fznは連盟BHEのLV.3漁場 #509(X:299,Y:599)を奪い",,,
low_confidence_no_material_change,#480,599,20,549,2026/06/03 15:42,2026/06/03 15:34:00,TaW,TaW,IMG_1770.PNG,"連盟TaWは連盟H69のLV.1漁場 #480(X:599,Y:20)を奪い",,,
existing_newer,#509,699,99,888,2026/06/03 15:51,2026/06/03 15:42:00,one,one,IMG_1770.PNG,"連盟oneは連盟OWMのLV.1漁場 #509(X:699,Y:99)を奪い",,,
existing_newer,#511,20,978,1324,2026/06/03 16:04,2026/06/03 15:51:00,EDFS,EDFS,IMG_1770.PNG,"連盟EDFSは連盟L2のLV.1漁場 #511(X:20,Y:978)を奪い",,,
low_confidence_no_material_change,#523,649,849,1514,2026/06/03 16:41,2026/06/03 16:04:00,476H,476H,IMG_1771.PNG,"連盟476HがLV.1湿地の村 #523(X:649,Y:849)を占領",,,
existing_newer,#523,799,599,1352,2026/06/03 16:41,2026/06/03 16:04:00,NBNH,NBNH,IMG_1873.PNG,"連盟NBNHがLV.2漁場 #523(X:799,Y:599)を 占領",,,
existing_newer,#509,799,499,935,2026/06/03 19:59,2026/06/03 17:34:00,OTT,0TT,IMG_1873.PNG,"連盟OTTがLV.2漁場 #509(X:799,Y:499)を占 領",,,
low_confidence_no_material_change,#509,978,20,910,2026/06/03 22:12,2026/06/03 19:59:00,Stj,Stj,IMG_1874.PNG,"連盟StjがLV.1漁場 #509(X:978,Y:20)を占領",,,
row_not_found,#511,549,849,,,2026/06/03 20:01:53,,破壊,IMG_1861.PNG,"#503[TIKWが#511[DaNG]領有中のLV.1都市 #511(549,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 20:01:53",都市,,
row_not_found,#534,249,449,,,2026/06/03 20:03:12,,破壊,IMG_1861.PNG,"#476[476c]が#534[SHA]領有中のLV.2都市 #534(249,449)を攻撃し、陣営のために破壊宝箱＊5を勝 ち取りました 2026-6-3 20:03:12",都市,,
